Grupo de Prioridade;Cenário;Identificador;Grupo de Processo;Unidade de Negócio;Área de Negócio;Frente;Lider do Cenário;Meu Envolvimento;Situação x Planejamento;Qtde. Execuções Concluídas;Status;Gerado em
P1;ADJ - 54 Estadual - Apuração CadastroProape-FrangoVida;BELLO.FIS.086.V3;Fiscal;BELLO ALIMENTOS LTDA;Fiscal;Fiscal;Deise Cristiane da Rosa;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ - 55 Estadual - Extra Apuração Diferimento Importação de maquinas e equipamentos;BELLO.FIS.012.V3;Fiscal;BELLO ALIMENTOS LTDA;Fiscal;Fiscal;Deise Cristiane da Rosa;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ - 56 Estadual - Apuração Crédito OutorgadoArt. 40- Anexo III- RICMS-SP;BELLO.FIS.058.V3;Fiscal;BELLO ALIMENTOS LTDA;Fiscal;Fiscal;Deise Cristiane da Rosa;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ - 57 Estadual - Apuração Crédito OutorgadoArt. 35- Anexo III- RICMS-SP;BELLO.FIS.059.V3;Fiscal;BELLO ALIMENTOS LTDA;Fiscal;Fiscal;Deise Cristiane da Rosa;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ - 58 Estadual - Apuração Crédito Saldo devedor cfe. Termo de acordo 0068/2003;MAR_E_TERRA.FIS.001.V3;Fiscal;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Fiscal;Fiscal;Deise Cristiane da Rosa;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ - 59 Estadual - Apuração Regime Especial- Apuração Semanal- ICMSNormal;BELLO.FIS.0152.V2;Fiscal;BELLO ALIMENTOS LTDA;Fiscal;Fiscal;Deise Cristiane da Rosa;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ - 60 Estadual - Apuração Regime Especial- Apuração Mensal-ICMS Diferencial de alíquotas;BELLO.FIS.0161.V2;Fiscal;BELLO ALIMENTOS LTDA;Fiscal;Fiscal;Deise Cristiane da Rosa;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ - 61 Estadual - Apuração Regime Especial- Peixe Vida;MAR_E_TERRA.FIS.0009.V2;Fiscal;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Fiscal;Fiscal;Deise Cristiane da Rosa;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ - 62 Estadual - Apuração Crédito Saldo Devedor Cfe. Termo de acordo 69/2007;BELLO.FIS.079.V3;Fiscal;BELLO ALIMENTOS LTDA;Fiscal;Fiscal;Deise Cristiane da Rosa;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ - 63 Estadual - Apuração Crédito presumido RS - Na NF;MAIS_FRANGO.FIS.0014.V2;Fiscal;MAIS FRANGO MIRAGUAI LTDA;Fiscal;Fiscal;Deise Cristiane da Rosa;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ - 64 Estadual - Apuração Crédito presumido PA - Na NF;COPRIMAR.FIS.001.V3;Fiscal;COPRIMAR COMERCIO DE PESCADOS E FRUTOS DO MAR LTDA;Fiscal;Fiscal;Deise Cristiane da Rosa;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ - 65 Estadual - Apuração Crédito presumido previsto Cfe. Item 13 do Anexo VII do RICMS/PR;PLUSVAL.FIS.001.V3;Fiscal;PLUSVAL AGROAVICOLA LTDA;Fiscal;Fiscal;Deise Cristiane da Rosa;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ - 66 Estadual - Apuração RegimeEspecial- Diferencial de alíquotas;BELLO.FIS.013.V3;Fiscal;BELLO ALIMENTOS LTDA;Fiscal;Fiscal;Deise Cristiane da Rosa;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ - 67 Estadual - Apuração RegimeEspecial- Benefício fiscal Lei 5005/2012- Atacadista;PLUSVAL.FIS.002.V3;Fiscal;PLUSVAL AGROAVICOLA LTDA;Fiscal;Fiscal;Deise Cristiane da Rosa;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ - 68 Estadual - Apuração RegimeEspecial- Apuração Semanal- ICMSNormal;BELLO.FIS.061.V3;Fiscal;BELLO ALIMENTOS LTDA;Fiscal;Fiscal;Deise Cristiane da Rosa;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ - 69 Estadual - Apuração RegimeEspecial- Apuração Mensal-ICMS Diferencial de alíquotas;BELLO.FIS.050.V3;Fiscal;BELLO ALIMENTOS LTDA;Fiscal;Fiscal;Deise Cristiane da Rosa;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ - 70 Estadual - Apuração Crédito Outorgado de 41,667% cfe. Termo de acordo 0629/2005;CASSILANDIA.FIS.002.V3;Fiscal;CASSILANDIA AGROAVICOLA LTDA;Fiscal;Fiscal;Deise Cristiane da Rosa;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ - 71 Estadual - Apuração Crédito Presumido de 35%-Termo deacordo629/2005;CASSILANDIA.FIS.001.V3;Fiscal;CASSILANDIA AGROAVICOLA LTDA;Fiscal;Fiscal;Deise Cristiane da Rosa;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ - 72 Estadual - Apuração Programa Paraná Competitivo;PLUMA_AGRO.FIS.0080.V2;Fiscal;PLUMA AGROAVICOLA LTDA;Fiscal;Fiscal;Deise Cristiane da Rosa;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ - 73 Estadual - Apuração RegimeEspecial- 320-D;PLUMA_AGRO.FIS.001.V3;Fiscal;PLUMA AGROAVICOLA LTDA;Fiscal;Fiscal;Deise Cristiane da Rosa;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ - 74 Municipal Calculo ISS - Faturamento;BELLO.FIS.062.V3;Fiscal;BELLO ALIMENTOS LTDA;Fiscal;Fiscal;Deise Cristiane da Rosa;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ - 75 Municipal Calculo ISS - Retenções;BELLO.FIS.063.V3;Fiscal;BELLO ALIMENTOS LTDA;Fiscal;Fiscal;Deise Cristiane da Rosa;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ - 76 Municipal Apuração ISS - Tomados;BELLO.FIS.072.V3;Fiscal;BELLO ALIMENTOS LTDA;Fiscal;Fiscal;Deise Cristiane da Rosa;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ - 77 Municipal Apuração ISS - Tomados + Retenções;BELLO.FIS.073.V3;Fiscal;BELLO ALIMENTOS LTDA;Fiscal;Fiscal;Deise Cristiane da Rosa;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ - 78 Municipal Apuração ISS - Prestados;BELLO.FIS.051.V3;Fiscal;BELLO ALIMENTOS LTDA;Fiscal;Fiscal;Deise Cristiane da Rosa;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ - 79 Municipal APARECIDA DO TABUADO;BELLO.FIS.052.V3;Fiscal;BELLO ALIMENTOS LTDA;Fiscal;Fiscal;Deise Cristiane da Rosa;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ - 80 Municipal BRASILIA;BELLO.FIS.088.V3;Fiscal;BELLO ALIMENTOS LTDA;Fiscal;Fiscal;Deise Cristiane da Rosa;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ - 81 Municipal CASCAVEL;BELLO.FIS.089.V3;Fiscal;BELLO ALIMENTOS LTDA;Fiscal;Fiscal;Deise Cristiane da Rosa;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ - 82 Municipal FORMOSA;BELLO.FIS.014.V3;Fiscal;BELLO ALIMENTOS LTDA;Fiscal;Fiscal;Deise Cristiane da Rosa;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ - 83 Municipal ITAQUIRAI;BELLO.FIS.090.V3;Fiscal;BELLO ALIMENTOS LTDA;Fiscal;Fiscal;Deise Cristiane da Rosa;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ - 84 Municipal LOUVEIRA;BELLO.FIS.027.V3;Fiscal;BELLO ALIMENTOS LTDA;Fiscal;Fiscal;Deise Cristiane da Rosa;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ - 85 Municipal DIPAM - SP;PLUMA_AGRO.FIS.004.V3;Fiscal;PLUMA AGROAVICOLA LTDA;Fiscal;Fiscal;Deise Cristiane da Rosa;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ - 86 Federal - Reinf Validação Retenções IRRF, PCC;BELLO.FIS.0159.V2;Fiscal;BELLO ALIMENTOS LTDA;Fiscal;Fiscal;Deise Cristiane da Rosa;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ - 87 Federal - Reinf INSS + REINF;BELLO.FIS.016.V3;Fiscal;BELLO ALIMENTOS LTDA;Fiscal;Fiscal;Deise Cristiane da Rosa;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ - 88 Federal - Reinf DIRF , DCTF Web;BELLO.FIS.038.V3;Fiscal;BELLO ALIMENTOS LTDA;Fiscal;Fiscal;Deise Cristiane da Rosa;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ - 89 Homologação Per/DComp + PISCO;BELLO.FIS.017.V3;Fiscal;BELLO ALIMENTOS LTDA;Fiscal;Fiscal;Deise Cristiane da Rosa;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ - 90 Federal - Reinf Funrural;BELLO.FIS.074.V3;Fiscal;BELLO ALIMENTOS LTDA;Fiscal;Fiscal;Deise Cristiane da Rosa;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ - 91 TAXANALYSER Solução Fiscais;BELLO.FIS.018.V3;Fiscal;BELLO ALIMENTOS LTDA;Fiscal;Fiscal;Deise Cristiane da Rosa;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ - 92 Federal - SPED Contribuições Definicção de Perfil;BELLO.FIS.0157.V2;Fiscal;BELLO ALIMENTOS LTDA;Fiscal;Fiscal;Deise Cristiane da Rosa;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ - 93 Federal - SPED Contribuições Apuração Luco Real;BELLO.FIS.0154.V2;Fiscal;BELLO ALIMENTOS LTDA;Fiscal;Fiscal;Deise Cristiane da Rosa;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ - 94 Federal - SPED Contribuições Definição Tipo de Operação;BELLO.FIS.019.V3;Fiscal;BELLO ALIMENTOS LTDA;Fiscal;Fiscal;Deise Cristiane da Rosa;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ - 95 Federal- SPED contribuições  Movimentação Bloco M;BELLO.FIS.0160.V2;Fiscal;BELLO ALIMENTOS LTDA;Fiscal;Fiscal;Deise Cristiane da Rosa;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ - 96 Federal- SPED contribuições  Movimentação Bloco F;BELLO.FIS.0158.V2;Fiscal;BELLO ALIMENTOS LTDA;Fiscal;Fiscal;Deise Cristiane da Rosa;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ - 97 Federal- SPED contribuições  Controle de PerdComp;BELLO.FIS.065.V3;Fiscal;BELLO ALIMENTOS LTDA;Fiscal;Fiscal;Deise Cristiane da Rosa;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ - 98 Federal - SPED Contribuições Definicção de Perfil;BELLO.FIS.0156.V2;Fiscal;BELLO ALIMENTOS LTDA;Fiscal;Fiscal;Deise Cristiane da Rosa;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ - 99 Federal - SPED Contribuições Apuração Luco Presumido;BELLO.FIS.030.V3;Fiscal;BELLO ALIMENTOS LTDA;Fiscal;Fiscal;Deise Cristiane da Rosa;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ- 105- Movimento de Importação;BELLO.FIS.145.V3;Fiscal;BELLO ALIMENTOS LTDA;Fiscal;Fiscal;Deise Cristiane da Rosa;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ.03.01 – INTEGRACAO – ORACLE X INTERDADOS X TAXONE;DF_AVES.CTL.061.V6;Controladoria;DF AVES LTDA;Controladoria;Controladoria;Wilson Alves;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ.03.01 – INTEGRACAO – ORACLE X INTERDADOS X TAXONE;ASTRA.CTL.062.V6;Controladoria;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Controladoria;Controladoria;Wilson Alves;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ.03.01 – INTEGRACAO – ORACLE X INTERDADOS X TAXONE;PLUSVAL.CTL.061.V6;Controladoria;PLUSVAL AGROAVICOLA LTDA;Controladoria;Controladoria;Wilson Alves;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ.03.01 – INTEGRACAO – ORACLE X INTERDADOS X TAXONE;CASSILANDIA.CTL.062.V6;Controladoria;CASSILANDIA AGROAVICOLA LTDA;Controladoria;Controladoria;Wilson Alves;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ.03.01 – INTEGRACAO – ORACLE X INTERDADOS X TAXONE;COPRIMAR.CTL.062.V6;Controladoria;COPRIMAR COMERCIO DE PESCADOS E FRUTOS DO MAR LTDA;Controladoria;Controladoria;Wilson Alves;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ.03.01 – INTEGRACAO – ORACLE X INTERDADOS X TAXONE;DOURAMIX.CTL.061.V6;Controladoria;RACOES DOURAMIX LTDA;Controladoria;Controladoria;Wilson Alves;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ.03.01 – INTEGRACAO – ORACLE X INTERDADOS X TAXONE;PLUMA_AGRO.CTL.062.V6;Controladoria;PLUMA AGROAVICOLA LTDA;Controladoria;Controladoria;Wilson Alves;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ.03.01 – INTEGRACAO – ORACLE X INTERDADOS X TAXONE;MAR_E_TERRA.CTL.063.V6;Controladoria;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Controladoria;Controladoria;Wilson Alves;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ.03.01 – INTEGRACAO – ORACLE X INTERDADOS X TAXONE;PLUMA_GEN.CTL.063.V6;Controladoria;PLUMA GENETICS LTDA;Controladoria;Controladoria;Wilson Alves;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ.03.01 – INTEGRACAO – ORACLE X INTERDADOS X TAXONE;MAIS_FRANGO.CTL.063.V6;Controladoria;MAIS FRANGO MIRAGUAI LTDA;Controladoria;Controladoria;Wilson Alves;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ.03.01 – INTEGRACAO – ORACLE X INTERDADOS X TAXONE;GPL_TRADING.CTL.029.V6;Controladoria;GPL TRADING IMPORTACAO E EXPORTACAO LTDA;Controladoria;Controladoria;Wilson Alves;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ.03.01 – INTEGRACAO – ORACLE X INTERDADOS X TAXONE;PLUMA_EMP.CTL.055.V6;Controladoria;PLUMA EMPREENDIMENTOS IMOBILIARIOS;Controladoria;Controladoria;Wilson Alves;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ.03.01 – INTEGRACAO – ORACLE X INTERDADOS X TAXONE;BELLO.CTL.062.V6;Controladoria;BELLO ALIMENTOS LTDA;Controladoria;Controladoria;Wilson Alves;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ.03.02 - ECD;PLUMA_AGRO.CTL.060.V6;Controladoria;PLUMA AGROAVICOLA LTDA;Controladoria;Controladoria;Wilson Alves;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ.03.02 - ECD;DOURAMIX.CTL.063.V6;Controladoria;RACOES DOURAMIX LTDA;Controladoria;Controladoria;Wilson Alves;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ.03.02 - ECD;PLUMA_EMP.CTL.056.V6;Controladoria;PLUMA EMPREENDIMENTOS IMOBILIARIOS;Controladoria;Controladoria;Wilson Alves;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ.03.02 - ECD;COPRIMAR.CTL.063.V6;Controladoria;COPRIMAR COMERCIO DE PESCADOS E FRUTOS DO MAR LTDA;Controladoria;Controladoria;Wilson Alves;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ.03.02 - ECD;DF_AVES.CTL.062.V6;Controladoria;DF AVES LTDA;Controladoria;Controladoria;Wilson Alves;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ.03.02 - ECD;PLUMA_GEN.CTL.062.V6;Controladoria;PLUMA GENETICS LTDA;Controladoria;Controladoria;Wilson Alves;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ.03.02 - ECD;ASTRA.CTL.061.V6;Controladoria;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Controladoria;Controladoria;Wilson Alves;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ.03.02 - ECD;MAR_E_TERRA.CTL.061.V6;Controladoria;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Controladoria;Controladoria;Wilson Alves;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ.03.02 - ECD;GPL_TRADING.CTL.030.V6;Controladoria;GPL TRADING IMPORTACAO E EXPORTACAO LTDA;Controladoria;Controladoria;Wilson Alves;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ.03.02 - ECD;PLUSVAL.CTL.063.V6;Controladoria;PLUSVAL AGROAVICOLA LTDA;Controladoria;Controladoria;Wilson Alves;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ.03.02 - ECD;MAIS_FRANGO.CTL.062.V6;Controladoria;MAIS FRANGO MIRAGUAI LTDA;Controladoria;Controladoria;Wilson Alves;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ.03.02 - ECD;BELLO.CTL.063.V6;Controladoria;BELLO ALIMENTOS LTDA;Controladoria;Controladoria;Wilson Alves;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ.03.02 - ECD;CASSILANDIA.CTL.061.V6;Controladoria;CASSILANDIA AGROAVICOLA LTDA;Controladoria;Controladoria;Wilson Alves;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ.03.03 – ECF;DF_AVES.CTL.063.V6;Controladoria;DF AVES LTDA;Controladoria;Controladoria;Wilson Alves;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ.03.03 – ECF;COPRIMAR.CTL.061.V6;Controladoria;COPRIMAR COMERCIO DE PESCADOS E FRUTOS DO MAR LTDA;Controladoria;Controladoria;Wilson Alves;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ.03.03 – ECF;PLUMA_GEN.CTL.061.V6;Controladoria;PLUMA GENETICS LTDA;Controladoria;Controladoria;Wilson Alves;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ.03.03 – ECF;BELLO.CTL.061.V6;Controladoria;BELLO ALIMENTOS LTDA;Controladoria;Controladoria;Wilson Alves;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ.03.03 – ECF;PLUSVAL.CTL.062.V6;Controladoria;PLUSVAL AGROAVICOLA LTDA;Controladoria;Controladoria;Wilson Alves;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ.03.03 – ECF;PLUMA_EMP.CTL.057.V6;Controladoria;PLUMA EMPREENDIMENTOS IMOBILIARIOS;Controladoria;Controladoria;Wilson Alves;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ.03.03 – ECF;MAR_E_TERRA.CTL.062.V6;Controladoria;MAR & TERRA INDUSTRIA E COMERCIO DE PESCADOS S.A;Controladoria;Controladoria;Wilson Alves;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ.03.03 – ECF;DOURAMIX.CTL.062.V6;Controladoria;RACOES DOURAMIX LTDA;Controladoria;Controladoria;Wilson Alves;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ.03.03 – ECF;MAIS_FRANGO.CTL.061.V6;Controladoria;MAIS FRANGO MIRAGUAI LTDA;Controladoria;Controladoria;Wilson Alves;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ.03.03 – ECF;PLUMA_AGRO.CTL.061.V6;Controladoria;PLUMA AGROAVICOLA LTDA;Controladoria;Controladoria;Wilson Alves;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ.03.03 – ECF;ASTRA.CTL.063.V6;Controladoria;ASTRA COMERCIAL DE PRODUTOS ALIMENTICIOS LTDA;Controladoria;Controladoria;Wilson Alves;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ.03.03 – ECF;CASSILANDIA.CTL.063.V6;Controladoria;CASSILANDIA AGROAVICOLA LTDA;Controladoria;Controladoria;Wilson Alves;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;ADJ.03.03 – ECF;GPL_TRADING.CTL.031.V6;Controladoria;GPL TRADING IMPORTACAO E EXPORTACAO LTDA;Controladoria;Controladoria;Wilson Alves;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;Admissão Temporária;PLUMA_AGRO.IMP.0003.V6;Importação;PLUMA AGROAVICOLA LTDA;Consultoria eComex;Consultoria eComex;Erik Kruger;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;AGENDAMENTO DE DESCARGA E VERIFICAÇÃO DE DOCUMENTO PARA RECEBIMENTO - 0017_02 PLU_AGRO 0017 TAMBAU;PLUMA_AGRO.PTM.2315.V1;Compras ao Recebimento;PLUMA AGROAVICOLA LTDA;Produção;Produção;Kelvin Junior;Sem Atividade, cancelado;Cancelado;0;Bloqueado;2026-05-08 17:44
P1;AGENDAMENTO DE DESCARGA E VERIFICAÇÃO DE DOCUMENTO PARA RECEBIMENTO - 0028_02 PLU_AGRO 0028 CASCAVE;PLUMA_AGRO.PTM.2299.V1;Compras ao Recebimento;PLUMA AGROAVICOLA LTDA;Produção;Produção;Kelvin Junior;Sem Atividade, cancelado;Cancelado;0;Bloqueado;2026-05-08 17:44
P1;AGENDAMENTO DE DESCARGA E VERIFICAÇÃO DE DOCUMENTO PARA RECEBIMENTO - 0029_02 PLU_AGRO 0029 FORMOSA;PLUMA_AGRO.PTM.2307.V1;Compras ao Recebimento;PLUMA AGROAVICOLA LTDA;Produção;Produção;Kelvin Junior;Sem Atividade, cancelado;Cancelado;0;Bloqueado;2026-05-08 17:44
P1;AGENDAMENTO DE DESCARGA E VERIFICAÇÃO DE DOCUMENTO PARA RECEBIMENTO - 0035_02 PLU_AGRO 0035 BRASILI;PLUMA_AGRO.PTM.2309.V1;Compras ao Recebimento;PLUMA AGROAVICOLA LTDA;Produção;Produção;Kelvin Junior;Sem Atividade, cancelado;Cancelado;0;Bloqueado;2026-05-08 17:44
P1;AGENDAMENTO DE DESCARGA E VERIFICAÇÃO DE DOCUMENTO PARA RECEBIMENTO - 0042_02 PLU_AGRO 0042 BARIRI;PLUMA_AGRO.PTM.2304.V1;Compras ao Recebimento;PLUMA AGROAVICOLA LTDA;Produção;Produção;Kelvin Junior;Sem Atividade, cancelado;Cancelado;0;Bloqueado;2026-05-08 17:44
P1;AGENDAMENTO DE DESCARGA E VERIFICAÇÃO DE DOCUMENTO PARA RECEBIMENTO - 0059_02 PLU_AGRO 0059 DOIS VI;PLUMA_AGRO.PTM.2311.V1;Compras ao Recebimento;PLUMA AGROAVICOLA LTDA;Produção;Produção;Kelvin Junior;Sem Atividade, cancelado;Cancelado;1;Bloqueado;2026-05-08 17:44
P1;AGENDAMENTO DE DESCARGA E VERIFICAÇÃO DE DOCUMENTO PARA RECEBIMENTO - 0201_12 BEL_0001 ITAQUIRAI MS;BELLO.PTM.1661.V1;Compras ao Recebimento;BELLO ALIMENTOS LTDA;Produção;Produção;Kelvin Junior;Sem Atividade, cancelado;Cancelado;0;Bloqueado;2026-05-08 17:44
P1;AGENDAMENTO DE DESCARGA E VERIFICAÇÃO DE DOCUMENTO PARA RECEBIMENTO - 0202_02 BEL_0002 ITAQUIRAI MS;BELLO.PTM.1667.V1;Compras ao Recebimento;BELLO ALIMENTOS LTDA;Produção;Produção;Kelvin Junior;Sem Atividade, cancelado;Cancelado;0;Bloqueado;2026-05-08 17:44
P1;AGENDAMENTO DE DESCARGA E VERIFICAÇÃO DE DOCUMENTO PARA RECEBIMENTO - 0205_02 BEL_0005 AP DO TABOAD;BELLO.PTM.1654.V1;Compras ao Recebimento;BELLO ALIMENTOS LTDA;Produção;Produção;Kelvin Junior;Sem Atividade, cancelado;Cancelado;0;Bloqueado;2026-05-08 17:44
P1;AGENDAMENTO DE DESCARGA E VERIFICAÇÃO DE DOCUMENTO PARA RECEBIMENTO - 0205_12 BEL_0005 AP DO TABOAD;BELLO.PTM.1670.V1;Compras ao Recebimento;BELLO ALIMENTOS LTDA;Produção;Produção;Kelvin Junior;Sem Atividade, cancelado;Cancelado;0;Bloqueado;2026-05-08 17:44
